transaction_id,timestamp,sender_id,receiver_id,amount,currency,channel,location,user_type,fraud_flag
6e187553-ddcb-4f42-abf1-7ddc810a8f7b,2025-04-08 03:38:45.043314,c71739ed-7e30-4a46-862c-18bffaa0c7ec,c4deb6b2-f53b-466a-b816-204a3a65cb36,708.61,GBP,Mobile App,Israel,normal,0
bd18f382-433b-4161-83be-6e3ade3e3f32,2025-03-20 03:38:45.043673,2a5f2935-df03-4f4c-9a6f-62ae2d1edeaa,feaa45f1-b474-4977-b8f4-faddf24aed7c,133.42,GBP,Branch,Grenada,normal,0
0f338c1c-cd2d-4c93-92eb-464c145b2026,2025-03-07 03:38:45.043967,97ff72e0-95c6-4c18-8f73-d1d6ab476e14,fca50c41-7e21-4f75-abf4-d00e8f2d658e,875.09,USD,ATM,Reunion,normal,0
7c2f5738-3a45-4214-9407-7ba1b12edfc3,2025-04-18 03:38:45.044281,71c535eb-5f50-4d37-bfa9-6178caf2e224,f63ee337-22cb-43d8-af9a-92e3578e0931,394.6,GBP,ATM,North Macedonia,normal,0
b47657bf-5dfc-429b-a259-864ccd7b9401,2025-03-16 03:38:45.044628,7a63ed7d-93e6-486b-961b-4ab8ae6b0c4a,4bd7a76d-2d27-4e75-8858-d27cd7580af5,428.44,EUR,Branch,French Southern Territories,normal,0
f28b73ed-d7c9-44c5-b1a2-38747915e1b1,2025-05-06 03:38:45.044919,cb34da3c-15d7-45b1-b7d9-73f21fea80b7,bc300d16-deaf-434d-81c9-7f4846b8623f,31.07,GBP,Branch,Saint Kitts and Nevis,normal,0
fe5f9cc6-2847-4554-bab7-c4d6a0b284a3,2025-04-13 03:38:45.045209,a0f6f23b-dd2a-427a-ba94-95f9d0b4ecbd,d6d1c0d7-bcdd-4bc0-950d-1ac4ddf28747,24.69,SGD,Branch,Libyan Arab Jamahiriya,normal,0
dc6660ed-e6a6-4920-83ba-3580f5b0537b,2025-04-27 03:38:45.045607,cee2da62-ad3f-4d61-b708-f19455a63062,d4e96082-d277-44a5-b6ce-b2f0966dcb57,77.02,SGD,ATM,Dominica,normal,0
8f2f012c-c064-4fb0-a920-cb77fe707cb5,2025-03-01 03:38:45.045905,7b9fb643-9f59-49b3-99d4-3386717ebcb7,62abc05b-fbc2-40a4-a72f-0a0f01b9ca56,720.41,USD,Branch,Guadeloupe,normal,0
5d261c7c-6abf-4ebd-abcf-ef320c16dbe8,2025-03-20 03:38:45.046180,3a0d0d14-f273-4b3d-94be-cff5164370ee,8b9acaf3-d923-41c1-ae07-31a12728a9ec,414.74,SGD,Online,Solomon Islands,normal,0
de83be33-5e0b-4e88-bc6b-0ebf11f7544e,2025-04-02 03:38:45.046545,1a4029cc-45db-4bb2-aed9-b8ed23a2c1b7,7e5b1c3b-6fe6-43bd-abc9-71f7e99834a4,560.78,SGD,ATM,Dominica,normal,0
e0ba4a5c-ee70-4e32-b380-7ac8a4bc4da0,2025-03-05 03:38:45.046839,c7663527-e77d-442d-8d49-af37eea1ba13,d6d1c0d7-bcdd-4bc0-950d-1ac4ddf28747,864.35,EUR,Online,Cyprus,normal,0
0dc16a3a-cadb-4861-927d-62f19112c8a3,2025-03-29 03:38:45.047109,ef6be0f0-742e-42ff-9285-ea8c721c3664,87d8d97c-c536-4b19-abc8-67cbcecad72b,29.79,MYR,ATM,Honduras,normal,0
5ff37d26-0819-4bc0-8c46-024956d5f0da,2025-03-24 03:38:45.047443,98889c3b-7aa8-4a18-be77-e3a3c79fe634,36d4deea-27e6-4a11-9016-746d3901914a,782.29,EUR,Mobile App,Northern Mariana Islands,normal,0
1c725bfa-cb21-41f9-855b-4d192fade053,2025-05-08 03:38:45.047780,1225bade-ef77-43c3-b3d5-14a04cbf9d7b,0dee1fde-ea4e-4942-806d-7aa510ccf254,399.23,SGD,Branch,Poland,normal,0
1d9bc384-5083-4834-90b4-6f060f821c80,2025-03-02 03:38:45.048066,f2a1ec8c-acd5-4c63-9505-6d1fc7fa7ad9,7ec4f6d3-fbc9-40f2-8713-fe9c97f1c2a1,23.81,MYR,Branch,Lesotho,normal,0
2ebc0a43-8e2d-4440-ad17-8ebe3daf99b5,2025-05-04 03:38:45.048363,9da5167a-812b-42dc-97d1-03c2238b71bd,63a1d081-aa4b-4708-af4a-87e450cf6a92,46.44,SGD,Online,Kenya,normal,0
c51312aa-e762-4bb3-bc5b-8448c8c85124,2025-03-13 03:38:45.048661,716fa063-d518-417e-b632-609511e5a514,5131a945-8bdb-43da-baab-ee8299b1edd5,238.83,USD,Branch,Algeria,normal,0
69a2809d-4581-45f5-a879-74bf9de47db9,2025-04-20 03:38:45.048929,ac441a0e-6001-4294-a45b-8a3cf5f12b68,c7663527-e77d-442d-8d49-af37eea1ba13,166.04,MYR,Mobile App,Brunei Darussalam,normal,0
962cb4f7-2888-4cd4-8bcd-e4ddf60693af,2025-04-16 03:38:45.049203,d261a4c2-fd03-4356-9f00-f2f725deb9a7,feaa45f1-b474-4977-b8f4-faddf24aed7c,597.72,USD,Mobile App,Denmark,normal,0
7b11a7f2-857b-4442-83af-c02936c57314,2025-05-04 03:38:45.049522,cb0cd55b-c76b-4bf2-a123-2232bdb8ec6f,7f4a12c7-1b4f-44d3-88ba-e2d02baf88ba,408.19,MYR,Mobile App,Argentina,normal,0
401728f0-d789-4811-8041-4adb21b80fa6,2025-03-09 03:38:45.049802,4dd977a0-2249-4e9a-b4ab-4b91f38a92c8,89babb46-0f1e-4e80-8ab7-000c2b1cc52d,891.98,EUR,Branch,Burkina Faso,normal,0
9bbd0ffe-9517-42a2-a091-e5fadd87e72e,2025-05-03 03:38:45.050065,faf3a326-118b-4ded-9902-7acd82d188b8,40f19515-0bd7-48ee-bf47-da12b4a7541c,608.04,SGD,ATM,Russian Federation,normal,0
65640fd9-fe28-4b85-b44e-3ee98fe0abde,2025-04-26 03:38:45.050355,9a62a0b8-2adb-446b-b68d-030518059cb4,39cc9360-6045-4dcb-8acb-2dbe036d43fa,764.49,GBP,Mobile App,Madagascar,normal,0
0c524ed1-10b4-4433-8866-eafe01dbc76f,2025-03-07 03:38:45.050652,d4ebd884-41d3-4014-909e-72e1bef9c759,7ac4293a-806d-4f82-bda4-8ba57fdaaf8b,153.65,EUR,Online,Comoros,normal,0
ff470729-448c-4f58-b821-5ab6cded750d,2025-03-14 03:38:45.050952,6a188007-5674-45b4-8890-90659a5642fa,666d5ef5-80b9-4ddb-aff4-de49b7c8b845,621.54,EUR,Mobile App,Lebanon,normal,0
9d18ef5e-a8cc-4398-bf48-4d03d12a8c6b,2025-03-25 03:38:45.051230,e5c265dd-d90e-4bbd-88eb-393f0451b772,6c0622d5-4ddc-4947-8531-4b7228f694d3,938.99,USD,Mobile App,Haiti,normal,0
e4b8d604-ea97-441a-a27c-a4b2cb1d6b30,2025-04-22 03:38:45.051668,092bf341-e421-42d9-a174-3e4d2288b78b,884ace2d-f38d-4302-9fd7-ad9f5f49cef0,406.51,SGD,ATM,Nigeria,normal,0
550b9620-7f0a-4e30-8eb0-7555fa9c481c,2025-05-25 03:38:45.052077,6a4e71f6-d11b-4d2a-9030-2c312fac1595,94a22d90-9429-4dd2-86e6-9101d3e1e128,772.92,GBP,ATM,Vanuatu,normal,0
a91e5bb9-aa9e-487d-975b-1e5fdeb4d299,2025-03-16 03:38:45.052400,9919c938-0ce6-481c-809a-ffe0bbf8ac22,c024b2df-8b91-4e98-b404-a2f1824a5423,803.84,SGD,Mobile App,Afghanistan,normal,0
8c7b96a1-83b1-42f0-91a9-954be912dc73,2025-04-17 03:38:45.052733,52169e65-2af9-405b-896c-915dbacfeeb1,03efe38b-8a0d-41ce-bdd1-d943ee74b295,99.99,USD,Mobile App,New Zealand,fraudster,1
20eab721-2f9c-44c6-a327-17df85b91b71,2025-05-03 03:38:45.053010,f7c0d498-fd21-4793-8fce-090a64879615,6ef0bb7f-a939-4660-8f54-c0fa0b28fc10,729.68,SGD,Branch,Moldova,normal,0
624947c1-b309-41db-a4bc-d102b7b7384c,2025-03-15 03:38:45.053300,41b81f29-c7ff-4b1a-950d-5fa7f87dd9a9,8210febb-2612-4366-9e19-f430ae33f2db,426.03,EUR,Branch,Australia,normal,0
c774ff2a-d889-4272-b997-59f7ad96cad0,2025-03-04 03:38:45.053600,654246ed-3e06-4f2d-8b72-ac89d58ceee6,9e835f57-d76b-439d-b822-c14a532d70c7,215.8,USD,ATM,Egypt,normal,0
95953b77-2d5f-4de3-901b-c2ab6605275c,2025-04-24 03:38:45.053873,8fd86b7d-c25f-4589-824f-a7509cf1986a,1d9c1100-effe-4c1f-816f-7558fe542f41,209.68,EUR,Branch,British Indian Ocean Territory (Chagos Archipelago),normal,0
8728a68e-52ea-47fd-8b6f-12f01ac524dc,2025-04-19 03:38:45.054139,7a63ed7d-93e6-486b-961b-4ab8ae6b0c4a,91cca688-5b1e-4bbd-9c19-b6c47cfd675c,36.15,EUR,Online,French Southern Territories,normal,0
426bb88f-b407-4e33-b8c0-c17f237558e2,2025-05-08 03:38:45.054444,d7d1fd57-a490-48da-802f-5bbceed4daf6,2e4bd91f-2120-4b0e-b75b-2ff92391b8b5,780.29,EUR,ATM,Iceland,normal,0
58108d02-ef66-47d0-a7e0-2ff50254b2ba,2025-03-14 03:38:45.054950,77aaca62-d825-4eef-b18f-be795b95b522,4caaf2b7-042a-45ee-a317-df1734424b66,905.92,EUR,ATM,Romania,normal,0
56dbaff0-37ae-4aa8-85c2-f742a44b4514,2025-03-09 03:38:45.055283,f2494e61-b8d5-459d-8657-1752f77f6ec7,ab530db0-7f94-4122-94fb-64da0ce10371,90.28,MYR,Mobile App,Christmas Island,normal,0
80157b67-25e5-4bba-808c-b209601628f1,2025-03-10 03:38:45.055659,8097bc19-7c3c-4c01-a013-968473b99f8f,e4cfce05-642e-40ae-8aaf-c469b749d82f,395.36,MYR,Online,Maldives,normal,0
b4d72670-45ed-4e3d-b95b-f5b7068f2a34,2025-03-26 03:38:45.055970,39943c0b-4e05-46ac-9c11-701c03a566da,069261e3-b792-4bf6-bca0-0519b7216ed8,298.14,MYR,Online,Malawi,normal,0
8f03903c-65ba-47cb-a293-a6dc00013da1,2025-05-03 03:38:45.056249,b5b46b35-815c-496b-9967-3e853250d26e,007582b4-7d45-4cbb-83d4-ece542de81ec,769.09,GBP,Mobile App,Benin,normal,0
e9bb7c53-2efd-434e-b087-7d944ee5f9ba,2025-03-14 03:38:45.056641,bc4ccbc3-4604-4b92-a371-631a6bcc2b37,fe44aeea-ea98-44ce-ad6c-c70c1d186a23,53.39,SGD,Branch,Malta,normal,0
5f044420-73b8-4f59-a768-8f1c38271cda,2025-04-18 03:38:45.056904,74874277-1609-404d-b3ee-15a13c317010,be46a38b-d9ad-4070-83f6-c52df68d3757,532.55,EUR,Mobile App,Macao,normal,0
074b30bb-e46a-4a4f-a971-967c92bae192,2025-04-11 03:38:45.057163,09d939f2-66e2-498d-a118-65ec04e5cc40,e5736be9-1f1a-4d47-8e2c-f4044cf868d5,921.94,SGD,Branch,Malta,normal,0
9200827f-e43e-4fbc-805f-ee8d7199918d,2025-04-10 03:38:45.057457,76e8bd20-e144-42a2-996c-428b811df954,91cca688-5b1e-4bbd-9c19-b6c47cfd675c,635.25,SGD,ATM,Guatemala,normal,0
5600383b-b27b-43ec-a022-fa7f9d51fda3,2025-05-22 03:38:45.057744,d7e4174c-a09f-4bae-ba25-f247f62b3bed,70f8af26-0c34-4e74-a340-6e402b7e6422,80.2,GBP,Branch,Trinidad and Tobago,normal,0
12f54700-337b-492e-b249-57191b17d938,2025-03-30 03:38:45.057996,c836a05f-6241-436c-8ed2-20aa1258a456,868c29ae-b616-48a0-9369-82dd0611ce36,478.96,GBP,ATM,India,normal,0
446ed415-eef7-4e36-babd-f6900bbffedd,2025-05-03 03:38:45.058299,11c78ba5-53c4-4385-aac9-510c0a637da2,7a15e9b8-9d6e-4b5a-82bc-ed6cd93b7ce6,1233.03,SGD,Online,Madagascar,money_mule,1
34ba6e36-5b2f-4183-929a-7f2babeb51be,2025-04-09 03:38:45.058562,7541c559-96d7-47cf-8641-db7024ae67a3,571b74b9-4ac3-436c-b0bd-fd3fe2c15051,156.54,GBP,ATM,Bermuda,normal,0
c088cefd-fcda-4af9-8593-755083345515,2025-05-03 03:38:45.058834,94a1eb13-5a83-4133-9aa8-e64b9a041464,7336ffb0-17c7-4a34-8a05-96366bdf873d,585.53,USD,Online,Algeria,normal,0
1080f703-d0d6-4141-b992-35a9a64b8580,2025-05-09 03:38:45.059086,3e05f6db-1746-4bc2-87b5-217af52756bb,2e74fbfd-b5c4-4f70-adf7-b7dc231dcd65,143.41,GBP,Online,Palestinian Territory,normal,0
0b76cf44-3c36-4aa7-b6db-ad7a66c2e5d2,2025-05-19 03:38:45.059399,ea5aa5d7-9bc3-41f5-81d7-66f6f0543138,b51d7236-c37e-46e0-862b-4063f84c726a,533.97,GBP,ATM,Spain,normal,0
59392c6c-afbf-47d6-add1-c645abf83aab,2025-04-19 03:38:45.059668,dcd8e68a-bd38-45d8-9e94-e152507e9ab7,c6468139-b140-455f-8284-f9089e9bc2eb,651.73,SGD,Online,Swaziland,normal,0
47a8a16f-22bf-4df0-a6ed-87fedb36850b,2025-03-05 03:38:45.059920,b8a38287-07f4-4b19-9e25-16da56e8a097,711e5998-22f4-4d2c-9a55-41430eb94089,20.89,EUR,Online,United States Virgin Islands,normal,0
3a2faed0-4093-41ba-8481-d3f4f710d422,2025-04-09 03:38:45.060184,3245634c-363b-4c73-b807-da74891af962,d62067fa-da7b-46bc-ae5f-e27e04a8d94f,764.99,MYR,Mobile App,Barbados,normal,0
2b2a3b5e-d0a8-4556-a307-f157647d5397,2025-03-07 03:38:45.060472,01dbc453-8fe4-4874-bff7-8e0bde6fe0ee,90380e3a-8d3a-4902-b3de-f6801d4e0a34,99.99,USD,Branch,Israel,fraudster,1
f5395eca-38f1-41a0-8b0d-857117d15630,2025-05-04 03:38:45.060723,81a18bc5-7c80-467a-b2c4-2a3c6af2e3a0,bcfe8752-d08f-45dc-a6d3-cf39d193893b,629.48,USD,Mobile App,Aruba,normal,0
b42e281c-871d-4295-963d-57305c374817,2025-05-03 03:38:45.060966,3df9485c-4d25-4464-a048-fc09354485fb,a0513c70-40d2-4a1b-8199-f5dbe186439d,150.04,EUR,ATM,South Georgia and the South Sandwich Islands,normal,0
c6d8b812-4fa1-497a-8980-3fda6c67682e,2025-03-14 03:38:45.061211,5751c416-5c67-4fc4-abdc-009561bee3fa,09d939f2-66e2-498d-a118-65ec04e5cc40,346.25,GBP,Online,Eritrea,normal,0
9a60e9fd-2c99-435b-afa7-872e971c4974,2025-05-22 03:38:45.061500,06a0be2e-c01d-4fdc-9606-cc6ce7868787,2745b96c-6ded-48a0-ae07-f02c1d3c9ba6,611.29,EUR,Online,El Salvador,normal,0
c366d78d-7615-45cc-9ff1-832065a90e59,2025-03-18 03:38:45.061769,02d3ab0d-e296-4b05-b71d-d0d11c36ad46,ba066ef4-c06c-49b8-bffb-3c57e372b96d,313.82,EUR,Online,Taiwan,normal,0
b928e847-2c64-48ed-bc54-87de1ec03772,2025-04-12 03:38:45.062020,dff366e6-8a08-4e29-8fa0-3af723994a64,e7400cbf-454b-428c-83c4-55bf7415dfb8,464.02,SGD,Mobile App,Finland,normal,0
5ef74db2-a528-42fc-b046-90d63b677564,2025-05-08 03:38:45.062289,83d9e627-8ae2-405c-a07d-affc97b59380,c024b2df-8b91-4e98-b404-a2f1824a5423,604.6,EUR,ATM,United States Minor Outlying Islands,normal,0
859eb357-468c-4653-83a4-b5b23f8989b4,2025-03-18 03:38:45.062758,c0e9eb69-a125-4405-8b3d-d23d96be8ceb,1a9d413c-cd49-42fd-a55e-f868d6beb848,523.76,GBP,Online,Cape Verde,normal,0
b429f85e-4138-4ee7-b10e-ed71cc36f3bd,2025-05-01 03:38:45.063154,a6e735e9-21bf-486e-834c-4aa00e69c9f7,a6874f63-40d9-43e7-972e-c48a88eab37b,991.37,MYR,Online,Nepal,normal,0
1e1e1a27-0c5f-482a-b141-7fe60e4209b6,2025-03-03 03:38:45.063621,6a532ba0-0b2f-4763-969b-7a12acb03620,8caf056f-24d7-4edb-bcb6-6af31d87cab7,176.85,GBP,Online,Tanzania,normal,0
08190069-e753-4dfb-9d7b-6d6c7e53faa4,2025-04-27 03:38:45.063923,f2494e61-b8d5-459d-8657-1752f77f6ec7,44bffd65-951b-45f7-9bf8-ad0215f126f0,333.93,GBP,Branch,Christmas Island,normal,0
44fa3395-9e87-4185-b1af-103013772e94,2025-04-29 03:38:45.064232,9a670eb5-5dc0-431d-a633-6d0aa4698e32,d364f744-ef7b-4725-b4dd-9af9a252d296,309.53,EUR,Online,Korea,normal,0
0c3254c7-da4a-4771-86ca-a05a615b6e84,2025-05-29 03:38:45.064555,beae7a70-e9fe-4cd4-99da-9413486390e0,9baa598c-70f8-489e-a138-8fe200f930d2,554.44,MYR,Branch,Russian Federation,normal,0
a20a60db-38c4-4f82-ab0f-7fa25e32353d,2025-04-03 03:38:45.064860,a2e27c56-125b-479a-8537-d5f92be4fa5f,0c102d53-96ee-4be3-ac1d-ad977aa30cb2,224.79,EUR,Branch,Luxembourg,normal,0
658e1e1c-3014-426c-a4d2-1144a5379c85,2025-05-02 03:38:45.065163,48f599f3-aab7-455f-89d5-969b925e729a,4e266c00-d9c4-436d-af8f-c3874caab7ad,198.03,SGD,ATM,Gabon,normal,0
1f9e4144-39e9-424d-a494-1fc25a9b8b2c,2025-03-20 03:38:45.065488,871c0476-b1d7-4b23-8ec2-29e3753508ec,20bca6e7-0afa-4ca8-bdc7-03dacc8fe939,72.83,MYR,ATM,Dominican Republic,normal,0
6d818e7e-7fad-40f3-8065-1555edc9d7aa,2025-03-12 03:38:45.065800,4149254b-ca1f-4f42-a006-51756ea1d0d9,8a3d9c5f-059f-476f-a12f-987cbdd6daa9,163.9,SGD,Mobile App,Singapore,normal,0
eb228b48-140b-4d0d-917c-b77c92af99c8,2025-03-12 03:38:45.066090,9e1b9552-9058-46de-ba5a-a7f81222a7a1,6f6405c1-800e-4246-988e-fcc28ac6adbe,168.48,MYR,Online,Brunei Darussalam,terrorist_financier,1
53cc13a6-70b2-4922-928a-326353dfb38a,2025-05-13 03:38:45.066421,47f5598d-046d-44f4-9ab7-67bac8ff2314,9d121d4c-4569-441e-a5a6-ed4a5ba08d8c,72.55,SGD,Mobile App,Congo,scammer,1
782f0bdd-9355-41e0-abe3-500b3b8b176e,2025-04-25 03:38:45.066704,77d13a53-3ceb-4887-80d8-01a1c486b99a,2021a001-846d-4887-bf24-8d4d24b870e2,762.21,GBP,Mobile App,Argentina,normal,0
84e0aa19-6929-4743-970d-7841607c869b,2025-04-18 03:38:45.066988,1225bade-ef77-43c3-b3d5-14a04cbf9d7b,318489dd-380d-4d2c-8f4d-8a7d33bf8bbd,333.38,MYR,Mobile App,Poland,normal,0
336e83e2-e540-467f-950b-5d448764e1fe,2025-03-30 03:38:45.067292,e14fe48d-6be8-4e8a-90de-488e32645789,d7eef6f9-2f17-4d39-9c74-603d5affe8bd,784.27,GBP,Mobile App,United Kingdom,normal,0
dba3b66e-2cea-436d-906c-65f046a1ca9c,2025-03-15 03:38:45.067589,a0513c70-40d2-4a1b-8199-f5dbe186439d,7f4a12c7-1b4f-44d3-88ba-e2d02baf88ba,758.58,GBP,ATM,Rwanda,normal,0
73b01c22-b5f2-417c-9204-693fac4b1cb5,2025-05-18 03:38:45.067856,5b9d1b44-6238-4f04-a56c-8cc745fca834,7aa7cf70-3ea9-49b3-b797-f3632d2aece8,936.73,EUR,Online,Togo,normal,0
1f15e6ce-774a-45f1-8349-bd0cda97b1ca,2025-03-24 03:38:45.068120,dcd3a473-26f9-4a45-8cac-6b1482f64f43,c5bac4a8-5251-4837-95c1-b84c35629315,304.42,EUR,Branch,Nicaragua,normal,0
a1912f8d-f193-4d28-941e-8fac9e9b7bfe,2025-05-22 03:38:45.068454,777fbcaf-a588-4bd4-926b-84a19024513a,01a860c1-9dc5-4594-a66d-82571261d922,29.86,GBP,Branch,Oman,normal,0
83075bfa-7234-499a-8a14-01ac18c63f23,2025-04-12 03:38:45.068746,85561dd9-115c-4d3c-a7da-18682ffb6ae7,5f89e025-c4c6-4f7c-a84e-44f523830539,291.33,USD,Mobile App,Serbia,normal,0
cf0be135-d76f-47b5-891c-a15e7746431a,2025-03-21 03:38:45.069036,bf489fbf-5c5d-43c2-9611-1d5e86a60383,eacc603b-714d-4528-99ff-96da2bf942f5,168.8,USD,Online,Wallis and Futuna,normal,0
4a146e36-17e2-40f9-8094-c7216853f1de,2025-05-25 03:38:45.069398,c60e6b16-d22a-4151-9097-f56d2fa70d73,26bba1db-3e95-41da-8aba-cdb325a6da7a,576.37,EUR,Online,Sudan,normal,0
7f922597-80e0-4fae-a6cb-6cc1bf4d29ed,2025-04-02 03:38:45.069676,668a45cc-0252-480d-b95a-48f40ffaa5ac,e12ed9c1-45d2-40a1-9b03-2a1e6406ddc5,230.43,EUR,Mobile App,Tanzania,normal,0
c6cc431e-585f-47c2-a17d-b8787fd72b5b,2025-05-06 03:38:45.069940,d3ba0098-75f9-4ebe-a733-c5bdb41137af,e7400cbf-454b-428c-83c4-55bf7415dfb8,737.35,SGD,ATM,Albania,normal,0
ea684711-b36f-4cf2-800e-ba60e39df229,2025-04-04 03:38:45.070201,34672b6d-0ee6-4cef-af98-6b8b6cc9c806,ea5aa5d7-9bc3-41f5-81d7-66f6f0543138,84.9,GBP,ATM,Saint Vincent and the Grenadines,normal,0
f8a9c37c-f7ea-48b1-83a1-935b1017aedb,2025-05-08 03:38:45.070531,9dd40754-3e96-427d-9472-93172de8c6b0,dfa7bf58-af58-45be-83c1-7f1bfc9413e7,452.28,EUR,Mobile App,Armenia,normal,0
58e1e4b4-55ac-46d5-9333-c5e9c0cd3046,2025-05-02 03:38:45.070800,2aa19d05-614f-472a-8bef-c79bfe8f463a,c07ef453-a529-4104-857e-2b91f3be54bb,414.51,EUR,Online,Bahrain,normal,0
8b0a9ad0-5c41-4c6a-bf1e-e7acdb781b12,2025-05-01 03:38:45.071070,14d256b7-6c98-4309-9886-526bdf7824e9,7ab48055-39f6-42b7-b191-4e7da3a5e899,949.07,EUR,ATM,Vietnam,normal,0
4bcf3c32-d413-49c2-a83e-a4f4cb4798ac,2025-05-27 03:38:45.071379,e7181bb4-adb6-48db-8725-f69010d31e51,d02dc430-8d0c-47b4-801a-0739d8130668,900.63,GBP,Mobile App,United States of America,normal,0
11e9dfc8-de53-445a-ae7e-61cbe72f8a05,2025-03-08 03:38:45.071669,ae4560d7-0610-477a-8d5a-ba728e1ff24f,3e05f6db-1746-4bc2-87b5-217af52756bb,408.0,USD,Branch,Norway,normal,0
cd118e35-9e1a-4cd1-9306-a274ca4129b6,2025-04-13 03:38:45.071957,d450b82c-42b5-4306-93bd-3adae683b308,ab530db0-7f94-4122-94fb-64da0ce10371,171.6,MYR,Branch,United States Minor Outlying Islands,normal,0
3b39db0b-728a-4290-adce-41fb40e4c60a,2025-05-12 03:38:45.072271,f72517c1-49f4-47d8-a669-d4eecfc745f8,e2b73f4e-3f12-46d5-bac1-f656c8fb928f,385.36,USD,Mobile App,Costa Rica,normal,0
1584c017-9710-45f5-a195-c821aa3dd3e4,2025-05-17 03:38:45.072558,6fd4b376-85c6-4bc5-a25c-088cd1b026de,84f35cd4-a89e-4b93-88f2-86ac03d8efd9,564.72,USD,Branch,Lithuania,normal,0
306a14b7-8323-4bb2-af87-1aec405c827d,2025-04-28 03:38:45.072824,8336b9b0-1c15-4227-bba6-6509a017ed83,dd58dad5-e02b-4f43-9de4-c1784f58d880,556.46,SGD,ATM,Taiwan,normal,0
f3f8b77e-5229-4d88-9e4c-c6d4070b9e71,2025-05-20 03:38:45.073102,99cceb5f-e3aa-4d94-a13b-3c3777c5d41c,309a19f7-fd65-4c7b-8437-8d0337b5e4b3,246.29,EUR,Mobile App,Guernsey,normal,0
2e274518-e020-4a6c-8d24-31e3f03c9c1f,2025-04-02 03:38:45.073401,f63ee337-22cb-43d8-af9a-92e3578e0931,7dbf9fb5-5542-4cf4-928a-a7d45d1bc99a,256.39,USD,ATM,Kazakhstan,normal,0
b15ca46d-0483-4859-947b-31ee7b2fe1b6,2025-04-25 03:38:45.073670,feaa45f1-b474-4977-b8f4-faddf24aed7c,1ca9c7a7-7107-48df-b918-7b822f877d9f,453.03,EUR,Mobile App,Cayman Islands,normal,0
8c9f6672-9eca-4864-8453-5c873c655e20,2025-03-03 03:38:45.073929,b51d7236-c37e-46e0-862b-4063f84c726a,e1cc8a8b-b938-4cf2-ac1f-8fec687c2ad6,439.74,SGD,Online,Montserrat,normal,0
22fa96ca-3d6a-4327-8afc-b8cf54a710b8,2025-04-07 03:38:45.074391,abe38a91-421c-4616-a2bd-a6ab3a99fcbb,48fb99e9-0e7e-4646-b4b3-957177d0952e,892.17,GBP,Mobile App,Palau,normal,0
6b4bfa16-0a0a-413c-b43d-e5a006129090,2025-05-17 03:38:45.074678,15346b40-013a-4c5c-9853-5a409e065f74,fa5e2fa4-7e1f-4d30-abc4-72ad1b5a02f4,50.85,MYR,Online,Niue,normal,0
d46411e6-1dd2-47a7-a472-12366b8ac57b,2025-03-07 03:38:45.074941,f8c6f336-9592-40f0-a4b1-ac47b485ef4b,58348393-413c-42ea-bcb1-ebf82a634f56,646.81,MYR,Mobile App,Saint Martin,normal,0
f0b77aab-f04f-4134-bcdf-573d6bcd9722,2025-03-13 03:38:45.075231,5b4b6e0d-2e63-455a-8ca1-894bdfe9cde1,e9dd3365-bbbe-4207-86c4-1821773460a9,936.61,EUR,Mobile App,Nepal,normal,0
9463bd85-4585-4715-b33f-2b0a0113e833,2025-04-01 03:38:45.075602,d18f4a44-2cc8-40a9-9bf2-2f4bce7816be,038a15e5-b181-4904-9526-7d12c4413fa4,469.27,GBP,Online,Australia,normal,0
7afc744f-8526-492c-8789-ec07ac8b6d73,2025-03-28 03:38:45.075874,8210febb-2612-4366-9e19-f430ae33f2db,1b4782a9-1b65-4325-b420-71d1f88b46cb,549.72,MYR,Mobile App,Saint Kitts and Nevis,normal,0
5a6f07b5-773a-4b0a-a5ce-7f5a9e3dfdf6,2025-03-15 03:38:45.076135,77211643-a0f7-436c-a7bc-55a584a10db2,7017d100-635d-471e-9f58-bbec5c1f854b,643.33,EUR,ATM,Sweden,normal,0
1d9e4185-1ec4-4323-9a53-4096f8f095be,2025-04-23 03:38:45.076437,6444f607-56ec-4f86-8d53-221d64e97754,1ca7ff95-78c0-44e2-8f6c-29a0065faec4,746.39,GBP,Online,Germany,normal,0
8c0f4df2-00b0-4e47-88b0-fbe5da9813c9,2025-04-17 03:38:45.076731,bb7b08f9-a2eb-42b7-8e77-47afbf0df7ec,2ce31bd0-a071-4bd9-8338-3ed1ee77acf8,470.27,EUR,Online,Libyan Arab Jamahiriya,normal,0
01117de5-20f5-41fa-aa1d-2f788a6bc764,2025-04-06 03:38:45.077017,7fb153ad-636f-475e-a51b-ec28efae872d,258de7ef-678e-4efb-89e5-1440b5732a3c,511.79,USD,ATM,Brazil,normal,0
8cfb8efe-3826-4dc7-a846-fa3824d55567,2025-05-03 03:38:45.077370,77aaca62-d825-4eef-b18f-be795b95b522,8cb5b021-329f-4a1f-baa3-306759af1a33,629.31,MYR,Branch,Romania,normal,0
7ab87b2e-fee2-4900-82cb-cdc2a557e3b4,2025-03-14 03:38:45.077674,81da0221-dac6-4767-b689-d92a06f2604a,1faade2e-0f68-4d6c-9aa0-2dbe40db4d89,127.18,GBP,ATM,Tanzania,normal,0
